"linenum";"startnum";"endnum";"Name";"Name_1";"Shape_Leng";"type";"coordinates"
189;93;81;"南四路";"南四路";"1182.61307095";"LineString";"50511.97399999946,18855.950300000608,50509.44830000028,18857.52180000022,50507.93299999833,18858.532099999487,50506.28830000013,18860.19750000164,50504.79160000011,18862.06839999929,50503.74399999902,18864.687600001693,50502.77109999955,18869.02789999917,50502.17240000144,18872.096099998802,50501.72340000048,18874.56569999829,50501.57380000129,18878.531899999827,50503.07050000131,18885.715999998152,50505.16580000147,18892.75039999932,50507.11149999872,18899.485399998724,50510.6286999993,18911.4589000009,50513.02340000123,18921.18730000034,50514.37040000036,18927.473400000483,50516.61540000141,18936.154199998826,50519.23460000008,18943.038899999112,50521.10550000146,18948.801199998707,50523.79949999973,18958.37990000099,50525.221400000155,18966.61169999838,50526.94260000065,18975.816300000995,50528.66369999945,18986.442699998617,50530.16039999947,18996.919500000775,50531.80680000037,19005.30090000108,50534.72529999912,19012.934000000358,50536.67100000009,19019.81879999861,50540.18820000067,19030.22069999948,50542.80739999935,19038.751800000668,50546.6239,19049.677600000054,50550.36560000107,19059.031899999827,50553.80799999833,19066.215900000185,50555.15500000119,19071.37950000167,50557.699400000274,19077.740400001407,50559.645100001246,19084.550299998373,50561.14180000126,19092.632399998605,50562.862900000066,19100.48999999836,50564.58410000056,19108.34760000184,50565.33249999955,19114.409099999815,50566.08080000058,19119.423000000417,50566.15560000017,19124.51179999858,50567.65230000019,19135.736900001764,50569.223900001496,19147.78519999981,50570.27149999887,19159.08509999886,50571.019900001585,19165.670499999076,50573.140200000256,19185.676199998707,50573.63910000026,19191.463399998844,50574.13800000027,19195.254999998957,50574.73660000041,19208.824900001287,50575.13569999859,19220.39930000156,50575.13569999859,19232.173200000077,50573.938400000334,19246.142200000584,50571.24439999834,19258.315200001,50567.95169999823,19269.191100001335,50565.956099998206,19273.481600001454,50562.76319999993,19280.466099999845,50558.09849999845,19287.912099998444,50553.94519999996,19293.693100001663,50550.07250000164,19298.463799998164,50542.7201000005,19305.872299999,50535.53599999845,19312.326799999923,50529.24989999831,19316.70459999889,50518.97890000045,19323.159000001848,50511.626499999315,19326.470400001854,50503.15150000155,19329.837999999523,50495.79910000041,19332.139100000262,50487.04349999875,19334.44029999897,50476.99700000137,19336.460799999535,50468.74650000036,19338.088399998844,50458.756200000644,19340.052799999714,50448.54129999876,19342.297899998724,50439.16829999909,19344.430599998683,50430.30050000176,19346.563400000334,50420.53460000083,19348.5839000009,50413.238299999386,19350.211599998176,50406.27870000154,19351.83920000121,50394.8852000013,19354.364900000393,50388.76749999821,19355.82409999892,50375.690200001,19358.57429999858,50366.485599998385,19361.099899999797,50352.1735999994,19364.355200000107,50340.27499999851,19366.768599998206,50328.43250000104,19369.01370000094,50316.02870000154,19371.651599999517,50304.691300000995,19374.121100001037,50292.45600000024,19376.98350000009,50282.0727000013,19379.28460000083,50270.39860000089,19381.47349999845,50259.62249999866,19383.662399999797,50248.790199998766,19386.0196999982,50238.18250000104,19388.433100000024,50224.993000000715,19390.90269999951,50211.466699998826,19393.933400001377,50182.12049999833,19399.438700001687,50153.151299998164,19405.824599999934,50125.71209999919,19411.911100000143,50085.40150000155,19420.49210000038,50072.6297999993,19422.487700000405,50063.54989999905,19423.485500000417,50047.086399998516,19424.183899998665,50033.217099998146,19423.68499999866,50018.9486999996,19422.088599998504,50006.4514000006,19419.843499999493,49994.552799999714,19417.149500001222,49985.19849999994,19414.53029999882,49971.054900001734,19409.441599998623,49957.13569999859,19404.20320000127,49942.61789999902,19398.515799999237,49917.17430000007,19388.71249999851,49900.63589999825,19383.24960000068,49888.66250000149,19378.68470000103,49882.526099998504,19377.038400001824,49877.06320000067,19376.06549999863,49873.54600000009,19375.840999998152,49870.77710000053,19375.840999998152,49867.93340000138,19376.58940000087,49865.23939999938,19377.86160000041,49862.73719999939,19379.89699999988,49859.72170000151,19382.735199999064"
885;202;195;"中五路";"中五路";"304.694303801";"LineString";"51523.306099999696,19442.07079999894,51558.332400001585,19405.58989999816,51586.477499999106,19374.84319999814,51622.190900001675,19336.291600000113,51652.70109999925,19303.652800001204,51680.13659999892,19274.088700000197,51705.91649999842,19246.889699999243,51713.24839999899,19239.55779999867,51716.81089999899,19234.798000000417,51718.27430000156,19231.07290000096,51719.338599998504,19228.01300000027,51719.07250000164,19224.820099998266,51718.93950000033,19222.957600001246,51715.00939999893,19215.115600001067"
886;575;202;"中五路";"中五路";"15.8832786331";"LineString";"51507.5111999996,19442.650600001216,51516.0661999993,19443.119399998337,51523.306099999696,19442.07079999894"
887;204;631;"中五路";"中五路";"6.69965256511";"LineString";"51494.167399998754,19472.71499999985,51492.158900000155,19466.32349999994"
888;204;202;"直走";"中五路";"42.2862960241";"LineString";"51494.167399998754,19472.71499999985,51523.306099999696,19442.07079999894"
533;29;51;"星光下道";"星光下道";"241.664128667";"LineString";"49336.06749999896,19256.879599999636,49339.69689999893,19286.64130000025,49342.640200000256,19329.10850000009,49346.00389999896,19369.89380000159,49346.84490000084,19408.576799999923,49348.1063000001,19440.84769999981,49348.73699999973,19461.97619999945,49348.73699999973,19468.28319999948,49349.99839999899,19474.59019999951,49353.46719999984,19480.26649999991,49357.9422999993,19484.099700000137,49362.90900000185,19487.174400001764,49367.63929999992,19488.593400001526"
809;210;246;"中六横西";"中六横西";"121.777377948";"LineString";"51583.471599999815,19410.721799999475,51583.66629999876,19414.7910999991,51585.085400000215,19417.984000001103,51590.40700000152,19423.660300001502,51608.50019999966,19439.8022999987,51629.786400001496,19460.73369999975,51648.76649999991,19478.294799998403,51656.571400001645,19486.27710000053,51661.71559999883,19489.6473999992,51664.199000000954,19491.24390000105,51667.39189999923,19492.308200001717,51670.230099998415,19492.308200001717"
811;246;244;"中六路";"中六路";"252.811200039";"LineString";"51670.230099998415,19492.308200001717,51675.806099999696,19492.202100001276,51680.06329999864,19490.78299999982,51692.36199999973,19477.301800001413,51723.81819999963,19446.555100001395,51750.07119999826,19418.64660000056,51771.3572999984,19393.871899999678,51799.20670000091,19362.652199998498,51817.65469999984,19341.898200001568,51830.42639999837,19328.59430000186,51834.32889999822,19322.740600001067,51836.98970000073,19317.24170000106,51837.699200000614,19313.161800000817,51837.050000000745,19309.0111999996"
534;42;24;"星光下道";"星光下道";"237.38908928";"LineString";"49259.62519999966,19500.313999999315,49263.882399998605,19496.943700000644,49268.31700000167,19493.750700000674,49271.509899999946,19489.84829999879,49274.86400000006,19483.274500001222,49277.07149999961,19448.901299998164,49278.963599998504,19388.984700001776,49280.22500000149,19341.051399998367,49278.963599998504,19308.57030000165,49276.75609999895,19285.549699999392,49274.90179999918,19269.55640000105"
696;42;51;"直走";"中环西路";"108.648139713";"LineString";"49259.62519999966,19500.313999999315,49367.63929999992,19488.593400001526"
810;247;211;"中六横西";"中六横西";"123.046269269";"LineString";"51654.31799999997,19508.54870000109,51654.96449999884,19506.235899999738,51654.79100000113,19501.453299999237,51653.8376000002,19498.123700000346,51652.640200000256,19495.82880000025,51644.45839999989,19487.646899998188,51634.181099999696,19477.868599999696,51622.506999999285,19467.19220000133,51613.82629999891,19459.2098999992,51603.05009999871,19448.73310000077,51594.66869999841,19440.45149999857,51586.586599998176,19432.76850000024,51579.80169999972,19426.88149999827,51576.20960000157,19424.586599998176,51573.81489999965,19424.1875,51571.02109999955,19423.98800000176"
812;247;246;"直走";"中六路";"22.7365073525";"LineString";"51654.31799999997,19508.54870000109,51670.230099998415,19492.308200001717"
697;67;65;"直走";"中环西路";"20.9032019073";"LineString";"49507.83190000057,19508.2826000005,49486.94319999963,19509.061099998653"
889;206;204;"中五路";"中五路";"51.7868437659";"LineString";"51459.94310000166,19511.547600001097,51484.06740000099,19485.294700000435,51490.73999999836,19476.89209999889,51494.167399998754,19472.71499999985"
890;574;206;"中五路";"中五路";"11.4160339332";"LineString";"51448.96970000118,19509.816799998283,51452.8761,19511.723400000483,51459.94310000166,19511.547600001097"
698;67;608;"中环西路";"中环西路";"6.46563739612";"LineString";"49507.83190000057,19508.2826000005,49503.31659999862,19512.91039999947"
699;551;37;"中环西路";"中环西路";"7.11149875038";"LineString";"49150.718400001526,19509.808899998665,49156.2098999992,19514.327399998903"
700;37;42;"中环西路";"中环西路";"104.548151263";"LineString";"49156.2098999992,19514.327399998903,49163.83740000054,19513.26300000027,49186.7201000005,19510.77969999984,49208.006200000644,19508.11890000105,49233.549600001425,19505.28069999814,49252.884500000626,19502.797400001436,49259.62519999966,19500.313999999315"
701;556;65;"中环西路";"中环西路";"10.1326397196";"LineString";"49494.705099999905,19514.577100001276,49492.20499999821,19510.68490000069,49486.94319999963,19509.061099998653"
702;35;603;"中环西路";"中环西路";"8.33558877747";"LineString";"49131.82279999927,19517.566300000995,49135.370999999344,19514.066899999976,49136.509500000626,19510.914099998772"
703;35;37;"直走";"中环西路";"24.6012422375";"LineString";"49131.82279999927,19517.566300000995,49156.2098999992,19514.327399998903"
880;206;214;"直走";"中五横路";"21.2331909641";"LineString";"51459.94310000166,19511.547600001097,51479.875,19518.86659999937"
891;211;214;"中五路";"中五路";"134.645613468";"LineString";"51571.02109999955,19423.98800000176,51568.079500000924,19423.976900000125,51565.684799999,19424.775100000203,51562.79120000079,19425.673099998385,51558.30119999871,19429.065600000322,51545.72899999842,19442.336199998856,51534.45399999991,19454.110100001097,51526.07259999961,19462.990400001407,51514.398499999195,19474.764299999923,51502.62449999899,19488.034899998456,51493.24529999867,19497.713500000536,51487.95699999854,19503.400899998844,51483.965900000185,19507.990699999034,51480.87269999832,19512.281199999154,51479.875,19514.57609999925,51479.875,19516.870999999344,51479.875,19518.86659999937"
535;51;52;"直走";"星光下道";"38.1792991996";"LineString";"49367.63929999992,19488.593400001526,49359.58100000024,19525.912599999458"
704;65;52;"中环西路";"中环西路";"128.877017127";"LineString";"49486.94319999963,19509.061099998653,49465.30220000073,19511.36710000038,49450.047200001776,19512.963599998504,49443.48389999941,19513.140999998897,49434.08249999955,19515.80169999972,49426.45499999821,19517.930300001055,49419.71440000087,19519.349399998784,49411.022500000894,19520.591099999845,49394.17100000009,19522.187600001693,49374.4813000001,19524.13879999891,49369.15980000049,19524.13879999891,49364.90249999985,19524.316199999303,49359.58100000024,19525.912599999458"
892;213;206;"直走";"中五路";"20.6414131615";"LineString";"51468.00250000134,19530.550599999726,51459.94310000166,19511.547600001097"
893;214;213;"直走";"中五路";"16.6574941761";"LineString";"51479.875,19518.86659999937,51468.00250000134,19530.550599999726"
536;44;42;"直走";"星光下道";"41.0492578816";"LineString";"49245.00050000101,19538.669700000435,49259.62519999966,19500.313999999315"
705;52;44;"直走";"中环西路";"115.288484163";"LineString";"49359.58100000024,19525.912599999458,49245.00050000101,19538.669700000435"
165;88;79;"南三路";"南三路";"171.304451394";"LineString";"49804.729899998754,19540.478500001132,49809.75219999999,19537.430300001055,49813.12249999866,19532.463500000536,49817.55710000172,19526.787200000137,49820.92740000039,19515.789400000125,49825.71680000052,19500.002099998295,49828.466299999505,19492.906700000167,49830.59490000084,19484.924400001764,49833.78779999912,19473.882199998945,49837.24680000171,19458.848900001496,49840.57279999927,19443.416400000453,49841.50409999862,19431.842099998146,49842.83439999819,19415.478300001472,49844.03180000186,19401.110199999064,49844.297899998724,19389.136700000614,49843.76570000127,19382.218699999154,49842.0727000013,19378.284499999136"
706;51;88;"中环西路";"中环西路";"449.325850468";"LineString";"49367.63929999992,19488.593400001526,49373.788600001484,19489.539500001818,49395.76949999854,19486.99700000137,49412.26630000025,19485.400499999523,49434.35069999844,19483.67100000009,49454.70560000092,19481.941500000656,49479.98290000111,19480.07899999991,49492.887699998915,19479.014699999243,49506.98970000073,19478.482500001788,49519.49540000036,19478.482500001788,49549.0298999995,19478.216400001198,49571.247299999,19478.482500001788,49584.41809999943,19479.28069999814,49588.143199998885,19477.817299999297,49594.662099998444,19477.28519999981,49598.919300001115,19477.68430000171,49605.970400001854,19478.748599998653,49617.677799999714,19480.611099999398,49629.11910000071,19482.739700000733,49637.6334999986,19484.336199998856,49641.49170000106,19485.533599998802,49644.81760000065,19486.59789999947,49650.13919999823,19488.460400000215,49652.134700000286,19490.18989999965,49666.36989999935,19494.314100001007,49690.982000000775,19501.498199999332,49712.002099998295,19507.7509999983,49741.93569999933,19518.12799999863,49761.7584999986,19526.775499999523,49770.93809999898,19531.032699998468,49777.85610000044,19534.09259999916,49783.04459999874,19537.01949999854,49786.7696999982,19538.7490000017,49790.89389999956,19540.345400001854,49794.75200000033,19541.5428000018,49797.81190000102,19541.675799999386,49801.137899998575,19541.5428000018,49804.729899998754,19540.478500001132"
894;205;630;"中五路";"中五路";"15.9644866657";"LineString";"51426.449999999255,19544.482099998742,51427.5625,19534.849500000477,51427.09369999915,19528.599199999124"
895;205;206;"直走";"中五路";"46.9730671541";"LineString";"51426.449999999255,19544.482099998742,51459.94310000166,19511.547600001097"
707;44;40;"中环西路";"中环西路";"59.1891329267";"LineString";"49245.00050000101,19538.669700000435,49226.55249999836,19540.088799998164,49203.137699998915,19542.74960000068,49186.10869999975,19544.523400001228"
